MS	3.8.5 (101.14)	119
MS	3.8.6 (102.18)	515
MS	3.8.6 (103.10)	430
MS	3.8.7 (104.4)	430
MS	3.8.7 (105.2)	128
MS	3.8.10 (109.14)	449
MS	3.8.10 (109.16)	540
MS	3.8.10 (110.5)	464
MS	3.8.10 (111.12)	425
MS	3.9.1 (112.1)	443
MS	3.9.1 (112.2)	541
MS	3.9.3 (116.6)	430
MS	3.9.3 (116.9)	600
MS	3.9.4 (119.9)	155
MS	3.9.4 (119.13)	502
MS	3.9.6 (124.16)	599
MS	3.9.8 (127.10)	76
MS	3.10.2 (132.10)	359
MS	3.10.6 (138.8)	427
MS	4.1.1 (1.16)	278
MS	4.1.1 (2.10)	183
MS	4.1.3 (4.9)	101
MS	4.1.9 (11.10)	431
MS	4.1.9 (12.3)	367
MS	4.1.10 (13.15)	246
MS	4.1.10 (14.5)	86
MS	4.1.10 (14.6)	70
MS	4.1.13 (18.17)	182
MS	4.2.1 (21.3)	498
MS	4.2.1 (21.8)	477
MS	4.2.1 (21.10)	599
MS	4.2.1 (22.16)	8
MS	4.2.1 (23.3)	431
MS	4.2.2 (23.12)	27
MS	4.2.3 (25.5)	149
MS	4.2.5 (27.17)	78
MS	4.2.8 (30.2)	55
MS	4.2.9 (31.4)	353
MS	4.2.9 (32.1)	477
MS	4.2.10 (34.2)	101
MS	4.2.10 (33.5)	278
MS	4.2.12 (35.9)	57
MS	4.2.12 (35.13)	9
MS	4.3.1 (39.1)	142
MS	4.3.2 (41.17)	541
MS	4.3.4 (42.14)	262
MS	4.3.6 (45.4)	431
MS	4.3.9 (48.14)	431
MS	4.4.5 (55.6)	198
MS	4.4.5 (55.18)	144
MS	4.4.6 (56.11)	428
MS	4.4.6 (57.10)	243
MS	4.4.10 (58.4)	427
MS	4.5.1 (64.6)	541
MS	4.5.2 (65.10)	431
MS	4.5.3 (66.9)	150
MS	4.5.3 (66.12)	431
MS	4.5.3 (67.9)	4
MS	4.5.6 (72.1)	428
MS	4.5.6 (72.11)	600
MS	4.5.7 (73.18)	533
MS	4.5.8 (75.1)	429
MS	4.5.9 (77.4)	429
MS	4.6.3 (81.1)	429
MS	4.6.5 (85.5)	221
MS	4.6.8 (90.5)	428
MS	4.6.8 (90.18)	429
MS	4.7.4 (99.1)	497
MS	4.7.6 (100.15)	430
MS	4.7.7 (102.15)	429
MS	4.8.1 (107.5)	600
MS	4.8.1 (107.11)	524
MS	4.8.3 (110.4)	430

